"Condition","Model","Pathway","Score"
"TB","ChatGPT","GOBP_PROTEIN_TETRAMERIZATION",148.176724697017
"TB","ChatGPT","GOBP_PROTEOLYSIS",104.044581335233
"TB","ChatGPT","GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",24.8603873160154
"TB","ChatGPT","GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",53.0835378982563
"TB","ChatGPT","GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",61.9032929492886
"TB","ChatGPT","GOBP_PYROPTOSIS",188.037261527297
"TB","ChatGPT","GOBP_PYRUVATE_METABOLIC_PROCESS",125.150079800822
"TB","ChatGPT","GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION",-4.24308427528882
"TB","ChatGPT","GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS",193.702962187783
"TB","ChatGPT","GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",92.053178708696
"TB","ChatGPT","GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",136.4518375761
"TB","ChatGPT","GOBP_RECEPTOR_INTERNALIZATION",137.752315590534
"TB","ChatGPT","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS",128.575862728435
"TB","ChatGPT","GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",169.6530181617
"TB","ChatGPT","GOBP_REGENERATION",115.544707115104
"TB","ChatGPT","GOBP_REGULATED_EXOCYTOSIS",89.7369822598006
"TB","ChatGPT","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",15.4411339022162
"TB","ChatGPT","GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION",31.2543189234647
"TB","ChatGPT","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",278.795514879142
"TB","ChatGPT","GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",167.935766339934
"TB","ChatGPT","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",152.519572220844
"TB","ChatGPT","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",137.174723191045
"TB","ChatGPT","GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS",130.194538441696
"TB","ChatGPT","GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",160.316971386896
"TB","ChatGPT","GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",157.278257521256
"TB","ChatGPT","GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE",149.843745295384
"TB","ChatGPT","GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",148.210873178439
"TB","ChatGPT","GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",111.209292355633
"TB","ChatGPT","GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",135.110201638709
"TB","ChatGPT","GOBP_REGULATION_OF_AUTOPHAGY",88.4605813616562
"TB","ChatGPT","GOBP_REGULATION_OF_BINDING",141.155506018282
"TB","ChatGPT","GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION",173.130740170416
"TB","ChatGPT","GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT",189.857628613202
"TB","ChatGPT","GOBP_REGULATION_OF_BLOOD_CIRCULATION",125.660036993332
"TB","ChatGPT","GOBP_REGULATION_OF_BLOOD_PRESSURE",141.581824336651
"TB","ChatGPT","GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",169.432738397027
"TB","ChatGPT","GOBP_REGULATION_OF_BODY_FLUID_LEVELS",127.164866936276
"TB","ChatGPT","GOBP_REGULATION_OF_BONE_MINERALIZATION",212.507302260062
"TB","ChatGPT","GOBP_REGULATION_OF_BONE_REMODELING",120.737723813611
"TB","ChatGPT","GOBP_REGULATION_OF_B_CELL_ACTIVATION",123.107606875725
"TB","ChatGPT","GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION",73.6909473431974
"TB","ChatGPT","GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",141.638161065863
"TB","ChatGPT","GOBP_REGULATION_OF_B_CELL_PROLIFERATION",134.964143055513
"TB","ChatGPT","GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",128.836478726007
"TB","ChatGPT","GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT",177.126904757099
"TB","ChatGPT","GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",183.722848644726
"TB","ChatGPT","GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",129.078601534633
"TB","ChatGPT","GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",128.510896351588
"TB","ChatGPT","GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS",177.467120786391
"TB","ChatGPT","GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",141.966599484671
"TB","ChatGPT","GOBP_REGULATION_OF_CATABOLIC_PROCESS",75.8649257262637
"TB","ChatGPT","GOBP_REGULATION_OF_CATALYTIC_ACTIVITY",143.577206327452
"TB","ChatGPT","GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",149.997755323459
"TB","ChatGPT","GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",164.141108281709
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",113.326283789276
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",114.141162699434
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE",110.137938927674
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION",119.908776176519
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS",170.259859323557
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_LOCALIZATION",167.390541147885
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",122.26044480694
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS",80.6155067861733
"TB","ChatGPT","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS",54.2855260093366
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_ACTIVATION",129.968877927789
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_ADHESION",164.123334273892
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",123.92358953556
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_CELL_ADHESION",165.921967752071
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_CYCLE",107.768990962223
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",4.92201482388481
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",13.2153567378264
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_CYCLE_PROCESS",76.6444384575552
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_DEVELOPMENT",145.231245214475
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_DIFFERENTIATION",138.586680263709
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_DIVISION",123.101581831208
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_GROWTH",108.692880932902
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",144.229765724524
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_KILLING",168.744640507863
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION",132.869974809955
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_MORPHOGENESIS",141.033856069261
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",112.279246152694
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",89.9919280204521
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_SHAPE",146.250096366031
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_SIZE",127.546749496055
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION",156.863933754564
"TB","ChatGPT","GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",119.282893111036
"TB","ChatGPT","GOBP_REGULATION_OF_CHEMOTAXIS",156.253271441019
"TB","ChatGPT","GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX",47.2816434283851
"TB","ChatGPT","GOBP_REGULATION_OF_CHOLESTEROL_STORAGE",68.9038722556706
"TB","ChatGPT","GOBP_REGULATION_OF_CIRCADIAN_RHYTHM",71.9600546992343
"TB","ChatGPT","GOBP_REGULATION_OF_COAGULATION",132.663634892472
"TB","ChatGPT","GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",177.567417814516
"TB","ChatGPT","GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",177.692562821327
"TB","ChatGPT","GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION",58.6675637026341
"TB","ChatGPT","GOBP_REGULATION_OF_DEFENSE_RESPONSE",154.805389274054
"TB","ChatGPT","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS",139.087652816951
"TB","ChatGPT","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",175.205571299183
"TB","ChatGPT","GOBP_REGULATION_OF_DEPHOSPHORYLATION",174.322553312758
"TB","ChatGPT","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH",95.3176354285734
"TB","ChatGPT","GOBP_REGULATION_OF_DNA_BINDING",179.595991824838
"TB","ChatGPT","GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",132.407669151813
"TB","ChatGPT","GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS",107.632088630819
"TB","ChatGPT","GOBP_REGULATION_OF_DNA_RECOMBINATION",127.479101416413
"TB","ChatGPT","GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS",157.006328014656
"TB","ChatGPT","GOBP_REGULATION_OF_ENDOCYTOSIS",133.764645254661
"TB","ChatGPT","GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION",111.225689527583
"TB","ChatGPT","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS",201.839903745181
"TB","ChatGPT","GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",169.290246123392
"TB","ChatGPT","GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",119.231110520616
"TB","ChatGPT","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",141.472914122612
"TB","ChatGPT","GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",60.023609132781
"TB","ChatGPT","GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION",206.6074260924
"TB","ChatGPT","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",187.832227352205
"TB","ChatGPT","GOBP_REGULATION_OF_EXOCYTOSIS",136.252178364963
"TB","ChatGPT","GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",8.77526228453172
"TB","ChatGPT","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",140.376406054558
"TB","ChatGPT","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",146.985192413131
"TB","ChatGPT","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",174.563680053057
"TB","ChatGPT","GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS",140.286826967529
"TB","ChatGPT","GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",164.405061999249
"TB","ChatGPT","GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION",128.242113597368
"TB","ChatGPT","GOBP_REGULATION_OF_FIBRINOLYSIS",150.648476119299
"TB","ChatGPT","GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION",93.8329702095639
"TB","ChatGPT","GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",161.393975203716
"TB","ChatGPT","GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION",167.685763879055
"TB","ChatGPT","GOBP_REGULATION_OF_GLIOGENESIS",168.43356153921
"TB","ChatGPT","GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",101.397912079323
"TB","ChatGPT","GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT",135.339194213995
"TB","ChatGPT","GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS",177.467120786391
"TB","ChatGPT","GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",115.450332472995
"TB","ChatGPT","GOBP_REGULATION_OF_GROWTH",92.2826108232659
"TB","ChatGPT","GOBP_REGULATION_OF_GTPASE_ACTIVITY",136.747101865054
"TB","ChatGPT","GOBP_REGULATION_OF_HEART_CONTRACTION",77.3722055540323
"TB","ChatGPT","GOBP_REGULATION_OF_HEART_RATE",138.623169945638
"TB","ChatGPT","GOBP_REGULATION_OF_HEMOPOIESIS",145.948969543291
"TB","ChatGPT","GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION",251.834764751688
"TB","ChatGPT","GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",165.701502841013
"TB","ChatGPT","GOBP_REGULATION_OF_HORMONE_LEVELS",158.256361331273
"TB","ChatGPT","GOBP_REGULATION_OF_HORMONE_SECRETION",222.746744448476
"TB","ChatGPT","GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",219.766607587482
"TB","ChatGPT","GOBP_REGULATION_OF_HYDROLASE_ACTIVITY",155.920240523941
"TB","ChatGPT","GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",122.564258155427
"TB","ChatGPT","GOBP_REGULATION_OF_IMMUNE_RESPONSE",135.484841611789
"TB","ChatGPT","GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS",146.575994722192
"TB","ChatGPT","GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",127.850206808347
"TB","ChatGPT","GOBP_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY",133.712047178648
"TB","ChatGPT","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",165.869517019764
"TB","ChatGPT","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",187.36187357878
"TB","ChatGPT","GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE",125.55015025594
"TB","ChatGPT","GOBP_REGULATION_OF_INSULIN_SECRETION",249.999724456517
"TB","ChatGPT","GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",160.954632233355
"TB","ChatGPT","GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",123.442990153932
"TB","ChatGPT","GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT",162.489380140244
"TB","ChatGPT","GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",123.799620380675
"TB","ChatGPT","GOBP_REGULATION_OF_ISOTYPE_SWITCHING",125.467964821437
"TB","ChatGPT","GOBP_REGULATION_OF_JNK_CASCADE",141.772589560828
"TB","ChatGPT","GOBP_REGULATION_OF_KINASE_ACTIVITY",128.243644880743
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",194.937760800762
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",167.383947950254
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",160.470549507662
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION",65.3017051302557
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION",131.714294388887
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",158.541155068955
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",146.156448337536
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION",145.558716323534
"TB","ChatGPT","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",145.408475708609
"TB","ChatGPT","GOBP_REGULATION_OF_LIPASE_ACTIVITY",147.952264197913
"TB","ChatGPT","GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",118.391011042599
"TB","ChatGPT","GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY",128.416265628896
"TB","ChatGPT","GOBP_REGULATION_OF_LIPID_LOCALIZATION",111.018531164457
"TB","ChatGPT","GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS",113.055970192332
"TB","ChatGPT","GOBP_REGULATION_OF_LIPID_STORAGE",136.156673272893
"TB","ChatGPT","GOBP_REGULATION_OF_LIPID_TRANSPORT",96.9774619653701
"TB","ChatGPT","GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",137.46786498392
"TB","ChatGPT","GOBP_REGULATION_OF_LOCOMOTION",121.232049337079
"TB","ChatGPT","GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION",139.494113404848
"TB","ChatGPT","GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",172.643166033912
"TB","ChatGPT","GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS",254.275957846428
"TB","ChatGPT","GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION",134.824654517919
"TB","ChatGPT","GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",154.506607939001
"TB","ChatGPT","GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION",188.468017148398
"TB","ChatGPT","GOBP_REGULATION_OF_MACROAUTOPHAGY",119.637222060277
"TB","ChatGPT","GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION",130.647156562568
"TB","ChatGPT","GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",11.0665480546139
"TB","ChatGPT","GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",120.695031308266
"TB","ChatGPT","GOBP_REGULATION_OF_MACROPHAGE_MIGRATION",107.268235970655
"TB","ChatGPT","GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",191.538427242374
"TB","ChatGPT","GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY",134.821761411485
"TB","ChatGPT","GOBP_REGULATION_OF_MEMBRANE_POTENTIAL",86.7872937140089
"TB","ChatGPT","GOBP_REGULATION_OF_METAL_ION_TRANSPORT",169.25574957316
"TB","ChatGPT","GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS",167.81547068685
"TB","ChatGPT","GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION",173.633054794659
"TB","ChatGPT","GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL",74.1053123676671
"TB","ChatGPT","GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION",130.7561029523
"TB","ChatGPT","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",127.879006322019
"TB","ChatGPT","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",11.1834559878726
"TB","ChatGPT","GOBP_REGULATION_OF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT",139.347766782474
"TB","ChatGPT","GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT",159.339070043156
"TB","ChatGPT","GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT",179.685594685131
"TB","ChatGPT","GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",160.850041505275
"TB","ChatGPT","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",136.682973378176
"TB","ChatGPT","GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",185.539539902274
"TB","ChatGPT","GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT",153.568518724791
"TB","ChatGPT","GOBP_REGULATION_OF_MUSCLE_ADAPTATION",20.676630474027
"TB","ChatGPT","GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",119.009797473446
"TB","ChatGPT","GOBP_REGULATION_OF_MUSCLE_CONTRACTION",20.5558588184888
"TB","ChatGPT","GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY",40.3269340452933
"TB","ChatGPT","GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS",9.38839677748246
"TB","ChatGPT","GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",138.868372527735
"TB","ChatGPT","GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",158.580493905364
"TB","ChatGPT","GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",143.355078572682
"TB","ChatGPT","GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",115.168587255869
"TB","ChatGPT","GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION",125.021071863254
"TB","ChatGPT","GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",106.158760262904
"TB","ChatGPT","GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION",181.689321554243
"TB","ChatGPT","GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION",174.320618887876
"TB","ChatGPT","GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",152.331820403199
"TB","ChatGPT","GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS",114.862027935947
"TB","ChatGPT","GOBP_REGULATION_OF_NEUROGENESIS",163.423905118654
"TB","ChatGPT","GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",230.863651580323
"TB","ChatGPT","GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",83.6526158052608
"TB","ChatGPT","GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",74.4440172343129
"TB","ChatGPT","GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",89.9338516645902
"TB","ChatGPT","GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS",155.434013594035
"TB","ChatGPT","GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION",126.566700324523
"TB","ChatGPT","GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS",191.780103011702
"TB","ChatGPT","GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",198.432387706685
"TB","ChatGPT","GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",140.01011087652
"TB","ChatGPT","GOBP_REGULATION_OF_NUCLEAR_DIVISION",176.877066991569
"TB","ChatGPT","GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",198.058530368318
"TB","ChatGPT","GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",104.917629502145
"TB","ChatGPT","GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY",66.5079967221821
"TB","ChatGPT","GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION",102.710362252871
"TB","ChatGPT","GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT",164.847593030203
"TB","ChatGPT","GOBP_REGULATION_OF_OSSIFICATION",155.253790666692
"TB","ChatGPT","GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION",127.963729823557
"TB","ChatGPT","GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",154.722643440003
"TB","ChatGPT","GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",92.1763217880442
"TB","ChatGPT","GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY",221.380270687421
"TB","ChatGPT","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",149.236679828607
"TB","ChatGPT","GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY",142.25659034325
"TB","ChatGPT","GOBP_REGULATION_OF_PEPTIDE_TRANSPORT",259.748685753353
"TB","ChatGPT","GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",124.364124131158
"TB","ChatGPT","GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",143.136929454736
"TB","ChatGPT","GOBP_REGULATION_OF_PH",76.5983680637376
"TB","ChatGPT","GOBP_REGULATION_OF_PHAGOCYTOSIS",132.228727517849
"TB","ChatGPT","GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",120.368268438098
"TB","ChatGPT","GOBP_REGULATION_OF_PHOSPHORYLATION",119.44441065378
"TB","ChatGPT","GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS",6.58872633488897
"TB","ChatGPT","GOBP_REGULATION_OF_PLATELET_ACTIVATION",110.496343348415
"TB","ChatGPT","GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS",177.942212316589
"TB","ChatGPT","GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",47.9292582712732
"TB","ChatGPT","GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",120.878365574147
"TB","ChatGPT","GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH",129.07522021872
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",-72.6266887564472
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",-65.1356247909135
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_BINDING",135.314402854935
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",72.2784654839279
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",137.325901966836
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",150.316026227847
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS",158.174928511619
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",172.123840722943
"TB","ChatGPT","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",176.707542037685
