"","Seed","OffList","Filled","OffPct","Model","Condition","PromptLength","CondPrompt"
"854","seed_54_all",15,210,7.14285714285714,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"855","seed_55_all",0,157,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"856","seed_56_all",0,185,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"857","seed_57_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"858","seed_58_all",4,175,2.28571428571429,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"859","seed_59_all",14,226,6.19469026548673,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"860","seed_60_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"861","seed_61_all",20,204,9.80392156862745,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"862","seed_62_all",20,195,10.2564102564103,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"863","seed_63_all",19,206,9.22330097087379,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"864","seed_64_all",12,211,5.68720379146919,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"865","seed_65_all",0,374,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"866","seed_66_all",3,157,1.91082802547771,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"867","seed_67_all",11,201,5.4726368159204,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"868","seed_68_all",20,202,9.9009900990099,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"869","seed_69_all",7,185,3.78378378378378,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"870","seed_70_all",22,221,9.95475113122172,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"871","seed_71_all",0,47,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"872","seed_72_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"873","seed_73_all",0,188,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"874","seed_74_all",25,186,13.4408602150538,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"875","seed_75_all",0,164,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"876","seed_76_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"877","seed_77_all",24,201,11.9402985074627,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"878","seed_78_all",18,224,8.03571428571429,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"879","seed_79_all",0,205,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"880","seed_80_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"881","seed_81_all",0,169,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"882","seed_82_all",14,231,6.06060606060606,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"883","seed_83_all",28,213,13.1455399061033,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"884","seed_84_all",16,210,7.61904761904762,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"885","seed_85_all",18,209,8.61244019138756,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"886","seed_86_all",0,183,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"887","seed_87_all",3,199,1.50753768844221,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"888","seed_88_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"889","seed_89_all",15,203,7.38916256157635,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"890","seed_90_all",0,200,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"891","seed_91_all",6,212,2.83018867924528,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"892","seed_92_all",18,205,8.78048780487805,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"893","seed_93_all",0,181,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"894","seed_94_all",0,197,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"895","seed_95_all",11,215,5.11627906976744,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"896","seed_96_all",14,217,6.45161290322581,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"897","seed_97_all",9,205,4.39024390243902,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"898","seed_98_all",15,211,7.10900473933649,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"899","seed_99_all",0,202,0,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"900","seed_100_all",8,212,3.77358490566038,"Gemini 2.5 Pro","ME/CFS","Long","ME/CFS · Long"
"901","seed_1_all",3,200,1.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"902","seed_2_all",9,233,3.86266094420601,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"903","seed_3_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"904","seed_4_all",9,230,3.91304347826087,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"905","seed_5_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"906","seed_6_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"907","seed_7_all",9,200,4.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"908","seed_8_all",1,220,0.454545454545455,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"909","seed_9_all",0,199,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"910","seed_10_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"911","seed_11_all",0,198,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"912","seed_12_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"913","seed_13_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"914","seed_14_all",3,200,1.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"915","seed_15_all",3,203,1.47783251231527,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"916","seed_16_all",9,203,4.43349753694581,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"917","seed_17_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"918","seed_18_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"919","seed_19_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"920","seed_20_all",5,196,2.55102040816327,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"921","seed_21_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"922","seed_22_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"923","seed_23_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"924","seed_24_all",3,200,1.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"925","seed_25_all",3,200,1.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"926","seed_26_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"927","seed_27_all",1,225,0.444444444444444,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"928","seed_28_all",7,207,3.38164251207729,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"929","seed_29_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"930","seed_30_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"931","seed_31_all",3,200,1.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"932","seed_32_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"933","seed_33_all",1,195,0.512820512820513,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"934","seed_34_all",3,203,1.47783251231527,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"935","seed_35_all",1,201,0.497512437810945,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"936","seed_36_all",2,200,1,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"937","seed_37_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"938","seed_38_all",7,207,3.38164251207729,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"939","seed_39_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"940","seed_40_all",4,198,2.02020202020202,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"941","seed_41_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"942","seed_42_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"943","seed_43_all",1,200,0.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"944","seed_44_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"945","seed_45_all",1,201,0.497512437810945,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"946","seed_46_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"947","seed_47_all",19,243,7.81893004115226,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"948","seed_48_all",12,200,6,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"949","seed_49_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"950","seed_50_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"951","seed_51_all",10,211,4.739336492891,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"952","seed_52_all",0,201,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"953","seed_53_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"954","seed_54_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"955","seed_55_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"956","seed_56_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"957","seed_57_all",9,241,3.7344398340249,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"958","seed_58_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"959","seed_59_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"960","seed_60_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"961","seed_61_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"962","seed_62_all",1,201,0.497512437810945,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"963","seed_63_all",5,201,2.48756218905473,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"964","seed_64_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"965","seed_65_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"966","seed_66_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"967","seed_67_all",2,200,1,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"968","seed_68_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"969","seed_69_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"970","seed_70_all",8,200,4,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"971","seed_71_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"972","seed_72_all",20,239,8.36820083682008,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"973","seed_73_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"974","seed_74_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"975","seed_75_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"976","seed_76_all",0,200,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"977","seed_77_all",1,200,0.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"978","seed_78_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"979","seed_79_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"980","seed_80_all",0,199,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"981","seed_81_all",1,223,0.448430493273543,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"982","seed_82_all",8,226,3.53982300884956,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"983","seed_83_all",2,234,0.854700854700855,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"984","seed_84_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"985","seed_85_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"986","seed_86_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"987","seed_87_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"988","seed_88_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"989","seed_89_all",13,200,6.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"990","seed_90_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"991","seed_91_all",7,200,3.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"992","seed_92_all",2,202,0.99009900990099,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"993","seed_93_all",5,200,2.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"994","seed_94_all",2,200,1,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"995","seed_95_all",6,200,3,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"996","seed_96_all",4,200,2,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"997","seed_97_all",3,200,1.5,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"998","seed_98_all",9,209,4.30622009569378,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"999","seed_99_all",0,199,0,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"1000","seed_100_all",7,205,3.41463414634146,"ChatGPT o3","KD/MIS-C","Short","KD/MIS-C · Short"
"1001","seed_1_all",26,194,13.4020618556701,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1002","seed_2_all",50,212,23.5849056603774,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1003","seed_3_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1004","seed_4_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1005","seed_5_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1006","seed_6_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1007","seed_7_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1008","seed_8_all",15,195,7.69230769230769,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1009","seed_9_all",19,206,9.22330097087379,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1010","seed_10_all",10,204,4.90196078431373,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1011","seed_11_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1012","seed_12_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1013","seed_13_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1014","seed_14_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1015","seed_15_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1016","seed_16_all",35,199,17.5879396984925,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1017","seed_17_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1018","seed_18_all",48,216,22.2222222222222,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1019","seed_19_all",14,207,6.76328502415459,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1020","seed_20_all",12,195,6.15384615384615,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1021","seed_21_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1022","seed_22_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1023","seed_23_all",20,196,10.2040816326531,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1024","seed_24_all",36,203,17.7339901477833,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1025","seed_25_all",28,212,13.2075471698113,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1026","seed_26_all",7,198,3.53535353535354,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1027","seed_27_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1028","seed_28_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1029","seed_29_all",16,203,7.88177339901478,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1030","seed_30_all",12,190,6.31578947368421,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1031","seed_31_all",25,208,12.0192307692308,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1032","seed_32_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1033","seed_33_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1034","seed_34_all",9,191,4.71204188481675,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1035","seed_35_all",23,199,11.5577889447236,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1036","seed_36_all",21,202,10.3960396039604,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1037","seed_37_all",8,197,4.06091370558376,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1038","seed_38_all",7,207,3.38164251207729,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1039","seed_39_all",12,205,5.85365853658537,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1040","seed_40_all",29,194,14.9484536082474,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1041","seed_41_all",53,210,25.2380952380952,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1042","seed_42_all",16,207,7.72946859903382,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1043","seed_43_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1044","seed_44_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1045","seed_45_all",10,218,4.58715596330275,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1046","seed_46_all",29,207,14.0096618357488,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1047","seed_47_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1048","seed_48_all",13,193,6.73575129533679,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1049","seed_49_all",30,210,14.2857142857143,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1050","seed_50_all",17,208,8.17307692307692,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1051","seed_51_all",2,200,1,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1052","seed_52_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1053","seed_53_all",16,204,7.84313725490196,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1054","seed_54_all",35,197,17.7664974619289,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1055","seed_55_all",16,220,7.27272727272727,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1056","seed_56_all",14,197,7.10659898477157,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1057","seed_57_all",10,200,5,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1058","seed_58_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1059","seed_59_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1060","seed_60_all",19,195,9.74358974358974,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1061","seed_61_all",30,200,15,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1062","seed_62_all",29,210,13.8095238095238,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1063","seed_63_all",10,206,4.85436893203883,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1064","seed_64_all",11,197,5.58375634517767,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1065","seed_65_all",13,206,6.31067961165049,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1066","seed_66_all",5,185,2.7027027027027,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1067","seed_67_all",24,204,11.7647058823529,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1068","seed_68_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1069","seed_69_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1070","seed_70_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1071","seed_71_all",30,210,14.2857142857143,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1072","seed_72_all",11,212,5.18867924528302,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1073","seed_73_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1074","seed_74_all",4,203,1.97044334975369,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1075","seed_75_all",5,220,2.27272727272727,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1076","seed_76_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1077","seed_77_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1078","seed_78_all",25,205,12.1951219512195,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1079","seed_79_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1080","seed_80_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1081","seed_81_all",27,199,13.5678391959799,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1082","seed_82_all",18,215,8.37209302325581,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1083","seed_83_all",13,200,6.5,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1084","seed_84_all",17,199,8.5427135678392,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1085","seed_85_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1086","seed_86_all",17,207,8.21256038647343,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1087","seed_87_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1088","seed_88_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1089","seed_89_all",11,199,5.52763819095477,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1090","seed_90_all",15,208,7.21153846153846,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1091","seed_91_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1092","seed_92_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1093","seed_93_all",7,198,3.53535353535354,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1094","seed_94_all",10,199,5.0251256281407,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1095","seed_95_all",12,201,5.97014925373134,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1096","seed_96_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1097","seed_97_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1098","seed_98_all",0,200,0,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1099","seed_99_all",35,208,16.8269230769231,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1100","seed_100_all",32,199,16.0804020100502,"Claude Opus4","KD/MIS-C","Short","KD/MIS-C · Short"
"1101","seed_1_all",1,19,5.26315789473684,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1102","seed_2_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1103","seed_3_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1104","seed_4_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1105","seed_5_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1106","seed_6_all",10,222,4.5045045045045,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1107","seed_7_all",0,138,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1108","seed_8_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1109","seed_9_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1110","seed_10_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
